x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,label
-0.047454227,0.87746483,1.0024375,0.08144887,-0.8837885,-0.87776667,-0.0045284885,0.8471215,0.8845562,-0.06998976,0.0
0.017272705,0.9218334,0.87426144,-0.06565761,-0.8174938,-0.8532979,-0.062103465,0.9162254,0.8183914,2.027114,1.0
-0.025276124,0.8515325,0.878217,0.0083963,-0.7917307,-0.8004939,-0.043135803,0.9585312,0.8752255,0.10655756,1.0
-0.079424836,0.8510157,0.48752472,0.05820845,-0.86000407,-0.868423,-0.02831898,0.9063843,0.8352994,-0.059077594,1.0
-0.048253715,0.76019996,0.9089273,0.040409096,-0.8883909,-0.85560495,0.04188339,0.8620204,0.87125945,-0.029226271,0.0
-0.05575306,0.8560576,0.92373157,-0.01749203,-3.474243,-0.8471881,-0.043958277,0.86925167,0.8433588,0.062059976,1.0
-0.07468689,0.89697146,0.84210896,-0.043976337,-1.7393041,-0.8192516,0.035656244,0.87139034,0.9163729,0.022815416,1.0
0.060744092,0.87031835,0.904736,-0.030235574,-0.8457659,-0.8629097,0.042183712,0.87525773,1.0095756,0.053414576,0.0
0.03681955,0.8679614,0.87743706,0.08925648,-0.80512244,-0.8750485,-0.10302263,0.9150189,0.89586824,-0.01848502,0.0
1.02636,0.8646035,0.83893615,0.020897312,-0.8070792,-0.8246446,0.08687219,0.9104655,0.859776,0.027460683,1.0
-0.048644878,0.83061635,0.86926216,-0.03028453,-0.86121374,-0.80840373,-0.031477664,0.74132866,0.91125864,0.042110052,0.0
0.004114244,0.85374993,0.87993085,0.060797468,-0.7970211,-0.90505695,0.082804516,0.8318006,0.8702691,-0.04945243,0.0
-0.022727551,0.87735224,0.9139395,0.01594625,-0.79580283,-0.8778313,-0.09343375,0.9165759,0.876255,-0.056456868,0.0
0.040517367,0.89143115,0.8771968,0.037796795,-0.8384982,-0.8149677,0.002080707,0.90434843,0.74849296,-0.09517258,1.0
-0.015146131,0.9067573,0.8901635,0.0022098175,-0.85743016,-0.898349,-0.049725965,0.8638023,0.8808778,-2.127811,1.0
0.002494888,0.92059946,0.8708296,-0.0806197,-0.8628367,-0.75175047,-0.041752417,0.90672964,0.8882039,-0.0646869,0.0
-0.020064954,0.8235668,0.7729892,-0.046650734,-0.84464616,-0.9763786,0.037440944,0.9191704,0.832458,0.061650187,0.0
0.008447212,0.90783095,0.85777676,0.04148285,-0.80407953,-0.9006007,-0.04671647,0.87002313,0.83912796,-0.035700675,0.0
0.017159885,0.8113079,0.89505184,0.044528216,-0.89174396,-0.8437385,-0.06849269,3.668172,0.8931716,-0.018576689,1.0
0.0052832738,0.94465154,0.9195093,0.0022594724,-0.8964355,-0.8064643,0.02342054,0.9129613,0.88708264,0.066760466,0.0
0.11930984,0.96796376,0.82750326,-0.005127293,-0.8187225,-0.8620378,0.027645346,0.9117195,0.80873555,-0.0030454372,0.0
-0.08562258,0.93583,0.9141306,-0.017224107,-0.924862,-0.88471794,-0.052762013,0.9064543,0.9275178,0.032405652,0.0
-0.073084235,0.818153,0.92566997,-0.03395217,-0.92787445,-0.89246464,0.0034384036,0.8048862,2.7149653,-0.062041987,1.0
-0.010597112,0.8649013,0.7863439,-0.018495828,-0.85675484,-0.8429335,0.0016165477,0.90977734,0.91384166,0.021716258,0.0
-0.027594797,0.8780726,0.9055187,0.02598629,-0.8947949,-0.802314,-0.009690343,0.8481958,0.8924876,0.012643805,0.0
0.051266834,0.8234291,0.9545353,0.043274954,-0.7910761,-0.8315593,-0.009976612,0.8594861,0.86938107,0.49296626,1.0
-0.017627262,0.7986709,0.8226382,0.038493097,-0.8916545,-0.8900388,0.0045355023,0.8071486,0.9969377,0.033166807,0.0
-0.02779158,0.8674561,0.8978363,0.0076158545,-0.9085734,-0.66356164,-0.05853969,0.7638664,0.86516035,0.034759168,1.0
0.017945359,0.8137524,0.8182153,-0.0013539046,-0.90498275,-0.84181833,-0.02382708,0.8368337,0.9341209,0.052523576,0.0
-0.05342527,0.7812804,0.9095651,0.004509903,-0.9053333,-0.8360797,-0.03895295,0.8714657,0.83935815,0.054535102,0.0
-0.12851128,0.78684866,0.8030659,0.08695471,-0.9536594,-0.8526494,0.060374495,0.8062609,0.74826455,-0.022696298,0.0
-0.078074284,0.86132807,0.80538136,-0.014931362,-0.7881726,-0.83558524,-0.035545707,0.8008394,0.8419721,-0.0081573045,0.0
0.009571408,0.84087384,0.8601632,0.0867333,-0.89340156,-0.83161724,0.07245696,0.97261626,0.81029546,-0.072502635,0.0
-0.049818903,0.78016037,0.8418665,0.06650192,-0.8598619,-0.8607415,0.020523613,0.81279445,0.88778573,0.05635786,0.0
-0.05944952,0.90967226,0.8850144,2.9972029,-0.835423,-0.84622544,0.027587736,0.884229,0.93673044,-0.025301209,1.0
1.6710968,0.8177997,0.8479436,0.056269675,-0.824607,-0.80330807,0.017140022,0.83561593,0.8791219,0.02862225,1.0
-0.032874063,0.8615669,0.8951505,0.0032885612,-0.8467266,-0.85151607,0.0019421916,0.9131189,0.8891898,0.027301308,0.0
0.034323543,0.9156208,0.7705019,0.029697584,-0.9019117,-0.9468696,-0.026895277,0.826944,0.8830907,-0.09800013,0.0
0.12218946,0.8274102,0.9183755,0.045198884,-0.74711126,-0.968498,-0.04052701,0.8761003,2.5317628,-0.0418615,1.0
-0.027020266,0.9458645,0.87142354,0.020513827,-0.9204305,-0.907816,-0.095526494,0.8605326,0.8364684,2.97969,1.0
-0.24974935,0.9138439,0.77424616,-0.037615046,-0.90103424,-0.9398753,0.03580259,0.8791582,0.9099859,-0.00986952,1.0
0.7342596,0.853136,0.81069297,-0.054587837,-0.8566867,-0.78985274,0.0160066,0.759443,0.87897795,0.03308925,1.0
-0.04438923,0.9281369,0.8555238,0.026158532,-0.8891142,-0.84741074,-0.01020527,0.9014329,0.828388,-0.022152556,0.0
-0.05056633,0.812166,3.3631072,0.014051262,-0.8215283,-0.8617969,-0.037383348,0.83006,0.8458505,0.020358555,1.0
-0.046487033,0.79766464,0.8218025,0.03127417,-0.8412672,-0.87760293,0.061745375,0.91404736,0.8364512,-0.1304958,0.0
0.050455526,0.77983326,0.96914905,-0.082403764,-0.9090601,-0.8650715,0.021575531,0.8083671,0.82305175,0.103702046,0.0
0.0069846325,0.7876833,0.87834066,-2.7425287,-0.8804878,-0.8689102,0.008030227,0.8490497,0.8994247,-0.05551198,1.0
-0.08585569,0.92301613,0.9125457,0.020869233,-0.8007523,-0.76558876,-0.051816598,0.8694812,0.8617842,0.01787246,0.0
